,cash,mv,nav
2008-11-19,52861.75133245414,555337.8042072537,608199.5555397079
2008-11-20,52861.75133245414,531351.3766776798,584213.128010134
2008-11-21,52886.52538419596,546737.1859670943,599623.7113512902
2008-11-24,52886.52538419596,569513.0579985277,622399.5833827236
2008-11-25,52886.52538419596,573612.4176825988,626498.9430667948
2008-11-26,52886.52538419596,594837.1260602376,647723.6514444336
2008-11-28,52886.52538419596,601833.4182929615,654719.9436771575
2008-12-01,52886.52538419596,558632.3075012594,611518.8328854553
2008-12-02,53176.814977344584,571631.4598471008,624808.2748244454
2008-12-03,53176.814977344584,580924.9161925787,634101.7311699233
2008-12-04,53176.814977344584,568025.9709797889,621202.7859571335
2008-12-05,53295.400857345994,583660.688913284,636956.08977063
2008-12-08,53838.55252192283,600246.034755995,654084.5872779179
2008-12-09,53838.55252192283,591026.622879711,644865.1754016338
2008-12-10,53838.55252192283,602796.724772888,656635.2772948109
2008-12-11,53838.55252192283,586462.6314522669,640301.1839741898
2008-12-12,53838.55252192283,593529.6915973129,647368.2441192358
2008-12-15,53838.55252192283,585594.6487249881,639433.201246911
2008-12-16,53838.55252192283,612152.4510946763,665991.0036165991
2008-12-17,53838.55252192283,614440.41258125,668278.9651031728
2008-12-18,53838.55252192283,603714.091019993,657552.6435419158
2008-12-19,54577.98294659758,606378.7673451046,660956.7502917022
2008-12-22,54577.98294659758,594463.8491896869,649041.8321362846
2008-12-23,55476.52662690887,576366.003256042,631842.5298829509
2008-12-24,55786.41243189097,577575.2732645746,633361.6856964655
2008-12-26,55786.41243189097,583650.5589448715,639436.9713767625
2008-12-29,55786.41243189097,578393.4967046882,634179.9091365791
2008-12-30,55786.41243189097,592757.6747611823,648544.0871930732
2008-12-31,58812.103283444914,589731.983909628,648544.0871930729
2009-01-02,62465.31004217223,609856.6111920181,672321.9212341903
2009-01-05,62747.68177021883,621464.0892543285,684211.7710245473
2009-01-06,64463.49194565207,634998.0447047852,699461.5366504373
2009-01-07,64463.49194565207,615654.4103370507,680117.9022827027
2009-01-08,64629.116600042806,623633.419702184,688262.5363022268
2009-01-09,64574.09437796662,613863.4454824075,678437.5398603741
2009-01-12,64574.09437796662,589574.7854916055,654148.8798695721
2009-01-13,61511.512670626595,591889.4174817443,653400.930152371
2009-01-14,62409.89904000767,572001.4693654523,634411.3684054599
2009-01-15,62409.89904000767,572216.6261202542,634626.5251602619
2009-01-16,62409.89904000767,578396.0268214162,640805.9258614238
2009-01-20,62409.89904000767,552861.6096827494,615271.508722757
2009-01-21,62409.89904000767,565204.6653120215,627614.5643520292
2009-01-22,62409.89904000767,556482.2523629983,618892.1514030059
2009-01-23,62409.89904000767,560573.7705367425,622983.6695767501
2009-01-26,63480.161515268264,565380.818254802,628860.9797700703
2009-01-27,63480.161515268264,570778.861242905,634259.0227581733
2009-01-28,63480.161515268264,582181.7237182788,645661.8852335471
2009-01-29,63480.161515268264,568333.6265663927,631813.788081661
2009-01-30,63847.362426611595,557066.6248338511,620913.9872604627
2009-02-02,63847.362426611595,555615.2784477194,619462.640874331
2009-02-03,63847.362426611595,562613.0207097504,626460.383136362
2009-02-04,63939.13539547639,557494.7643482221,621433.8997436984
2009-02-05,63939.13539547639,571618.6548252354,635557.7902207117
2009-02-06,63939.13539547639,583521.1380269486,647460.2734224249
2009-02-09,65214.01442415138,582818.0188779242,648032.0333020756
2009-02-10,65214.01442415138,561485.8113768867,626699.8258010381
2009-02-11,65822.00960983294,563363.3716673055,629185.3812771384
2009-02-12,65822.00960983294,565161.2793081313,630983.2889179642
2009-02-13,65822.00960983294,567553.0024223299,633375.0120321627
2009-02-17,65822.00960983294,548347.41425277,614169.4238626029
2009-02-18,65822.00960983294,542667.2393682199,608489.2489780528
2009-02-19,65822.00960983294,535661.3739410349,601483.3835508678
2009-02-20,65822.00960983294,523580.08887855156,589402.0984883845
2009-02-23,65822.00960983294,513208.89985261345,579030.9094624463
2009-02-24,65822.00960983294,525113.3336051663,590935.3432149992
2009-02-25,65822.00960983294,518808.9741020184,584630.9837118513
2009-02-26,66457.23574897241,516654.9925961351,583112.2283451075
2009-02-27,66457.23574897241,510966.55505484575,577423.7908038181
2009-03-02,66457.23574897241,488777.4531100639,555234.6888590363
2009-03-03,66834.22029933131,483059.68464148784,549893.9049408191
2009-03-04,66904.79206082375,495404.3140496347,562309.1061104584
2009-03-05,66904.79206082375,483965.7749667015,550870.5670275253
2009-03-06,66904.79206082375,484689.32675134175,551594.1188121655
2009-03-09,66904.79206082375,476286.41007504717,543191.2021358709
2009-03-10,67063.59983167108,485179.62941363186,552243.229245303
2009-03-11,67063.59983167108,487569.46449711785,554633.0643287889
2009-03-12,67063.59983167108,500320.9184484832,567384.5182801543
2009-03-13,67063.59983167108,505551.0573335643,572614.6571652354
2009-03-16,67063.59983167108,509597.0617305382,576660.6615622093
2009-03-17,67063.59983167108,520539.97432200453,587603.5741536756
2009-03-18,67063.59983167108,532218.1173002317,599281.7171319028
2009-03-19,66752.76446441494,539382.3145429486,606135.0790073635
2009-03-20,66752.76446441494,531173.1586426998,597925.9231071147
2009-03-23,66752.76446441494,553706.8889810875,620459.6534455024
2009-03-24,66752.76446441494,549958.0661451418,616710.8306095568
2009-03-25,66752.76446441494,554296.1113694569,621048.8758338718
2009-03-26,66752.76446441494,573156.0570804832,639908.8215448981
2009-03-27,68012.72987314484,561715.2785274066,629728.0084005515
2009-03-30,68138.58654502942,543005.6293850278,611144.2159300572
2009-03-31,61454.43449504406,549689.7814350122,611144.2159300563
2009-04-01,61454.43449504406,557559.2666073225,619013.7011023666
2009-04-02,62003.94551394697,573446.653333733,635450.5988476799
2009-04-03,62003.94551394697,579074.994059329,641078.939573276
2009-04-06,62277.24931504778,574386.0520079375,636663.3013229852
2009-04-07,62669.250657525066,560816.2339307626,623485.4845882877
2009-04-08,62669.250657525066,568977.249862626,631646.500520151
2009-04-09,62669.250657525066,590257.3253997478,652926.5760572728
2009-04-13,62669.250657525066,593873.6438916243,656542.8945491493
2009-04-14,62669.250657525066,585179.3388315322,647848.5894890572
2009-04-15,62669.250657525066,592326.1929501645,654995.4436076896
2009-04-16,63107.61219577291,602506.6095011014,665614.2216968744
2009-04-17,63107.61219577291,607884.7366756344,670992.3488714073
2009-04-20,63548.93824383161,579970.0297325148,643518.9679763464
2009-04-21,63548.93824383161,593504.1040614106,657053.0423052423
2009-04-22,63548.93824383161,594333.928570829,657882.8668146606
2009-04-23,63548.93824383161,597899.9291419731,661448.8673858048
2009-04-24,63548.93824383161,609799.8272398412,673348.7654836728
2009-04-27,63548.93824383161,600876.0211486318,664424.9593924634
2009-04-28,63548.93824383161,597798.030640224,661346.9688840556
2009-04-29,63548.93824383161,613109.1005433502,676658.0387871818
2009-04-30,63712.04884295477,612945.9899442253,676658.0387871801
2009-05-01,63712.04884295477,617473.4871178477,681185.5359608025
2009-05-04,63712.04884295477,638419.7157498917,702131.7645928465
2009-05-05,63712.04884295477,640959.0059042588,704671.0547472136
2009-05-06,63712.04884295477,647838.2578162681,711550.3066592229
2009-05-07,63918.4921872582,635669.5779342364,699588.0701214946
2009-05-08,63918.4921872582,652445.8805349498,716364.372722208
2009-05-11,63918.4921872582,644270.8314890811,708189.3236763394
2009-05-12,63918.4921872582,637515.5687588615,701434.0609461197
2009-05-13,63918.4921872582,612737.6825102122,676656.1746974704
2009-05-14,64489.11232275231,620761.7084071832,685250.8207299355
2009-05-15,64489.11232275231,614372.5189576738,678861.6312804262
2009-05-18,64489.11232275231,631703.2223240519,696192.3346468043
2009-05-19,64489.11232275231,635189.1870446636,699678.299367416
2009-05-20,64489.11232275231,634435.7490849316,698924.8614076839
2009-05-21,65058.729298094775,622626.4293754584,687685.1586735531
2009-05-22,65058.729298094775,622351.2741572228,687410.0034553176
2009-05-26,65058.729298094775,638373.4332866608,703432.1625847556
2009-05-27,65058.729298094775,630118.9031145143,695177.6324126091
2009-05-28,65058.729298094775,635716.455693585,700775.1849916797
2009-05-29,65766.13001068251,645420.3803243784,711186.5103350609
2009-06-01,65766.13001068251,665858.0852430358,731624.2152537183
2009-06-02,65938.00892432636,667817.1786488529,733755.1875731793
2009-06-03,65938.00892432636,654421.1673157141,720359.1762400405
2009-06-04,65938.00892432636,664798.6843927323,730736.6933170587
2009-06-05,65938.00892432636,661495.2077616898,727433.2166860162
2009-06-08,65938.00892432636,658568.9732539691,724506.9821782955
2009-06-09,65938.00892432636,664111.0082584212,730049.0171827476
2009-06-10,65938.00892432636,662725.9154976504,728663.9244219768
2009-06-11,66149.21538352671,666134.9116727345,732284.1270562613
2009-06-12,66149.21538352671,663691.1799302823,729840.395313809
2009-06-15,66149.21538352671,646278.6456661709,712427.8610496976
2009-06-16,66149.21538352671,636583.7278796762,702732.9432632029
2009-06-17,66149.21538352671,634530.8102986309,700680.0256821576
2009-06-18,66149.21538352671,636669.8564360699,702819.0718195967
2009-06-19,66149.21538352671,640804.6748777368,706953.8902612636
2009-06-22,66149.21538352671,618413.0928982354,684562.3082817622
2009-06-23,66149.21538352671,617501.470901538,683650.6862850648
2009-06-24,66149.21538352671,624070.0735298388,690219.2889133656
2009-06-25,66149.21538352671,637659.1140343243,703808.329417851
2009-06-26,66149.21538352671,638415.9993769767,704565.2147605035
2009-06-29,66149.21538352671,641717.6104856231,707866.8258691499
2009-06-30,59544.6887129877,648322.1371561622,707866.8258691499
2009-07-01,60408.04147733367,652126.4400441254,712534.4815214591
2009-07-02,60892.322055976576,634580.1150244958,695472.4370804724
2009-07-06,60892.322055976576,628633.425529933,689525.7475859096
2009-07-07,61589.98584815636,616082.1615524928,677672.1474006491
2009-07-08,61589.98584815636,611905.4125501785,673495.3983983349
2009-07-09,61589.98584815636,611083.6747236896,672673.660571846
2009-07-10,61589.98584815636,615519.8702134946,677109.856061651
2009-07-13,61589.98584815636,626154.6272901536,687744.61313831
2009-07-14,61589.98584815636,631646.5146328942,693236.5004810506
2009-07-15,61589.98584815636,648989.3054409224,710579.2912890788
2009-07-16,61589.98584815636,654882.906109678,716472.8919578344
2009-07-17,61589.98584815636,654510.0172191798,716100.0030673362
2009-07-20,61589.98584815636,666359.8859835612,727949.8718317176
2009-07-21,61735.93894068017,666885.2329356931,728621.1718763732
2009-07-22,62219.6233978515,668655.1436679203,730874.7670657717
2009-07-23,62219.6233978515,684494.4636313568,746714.0870292083
2009-07-24,63114.57860856165,689027.0974919052,752141.6761004669
2009-07-27,63114.57860856165,692316.2117903524,755430.790398914
2009-07-28,63114.57860856165,691299.5429400986,754414.1215486602
2009-07-29,63114.57860856165,686183.284449085,749297.8630576467
2009-07-30,63114.57860856165,694475.0640158206,757589.6426243823
2009-07-31,61804.660591139924,695784.9820332405,757589.6426243804
2009-08-03,63180.1542301567,704614.3003570416,767794.4545871983
2009-08-04,63180.1542301567,705184.1155310405,768364.2697611972
2009-08-05,63180.1542301567,705486.1930866123,768666.347316769
2009-08-06,63180.1542301567,702148.310990639,765328.4652207957
2009-08-07,63180.1542301567,712064.0313008443,775244.185531001
2009-08-10,63180.1542301567,709904.8322190715,773084.9864492281
2009-08-11,63180.1542301567,704563.9828284744,767744.137058631
2009-08-12,63180.1542301567,712529.4758888921,775709.6301190488
2009-08-13,63180.1542301567,719341.1483178547,782521.3025480114
2009-08-14,63180.1542301567,712182.530535344,775362.6847655007
2009-08-17,63433.04998104926,695703.965251984,759137.0152330332
2009-08-18,63433.04998104926,702358.8430413754,765791.8930224247
2009-08-19,63945.04158232467,702805.0327640245,766750.0743463491
2009-08-20,63945.04158232467,708249.2873418845,772194.3289242091
2009-08-21,63945.04158232467,717854.4369178212,781799.4785001458
2009-08-24,64984.86655215287,719564.8090878282,784549.675639981
2009-08-25,64984.86655215287,723257.0845256355,788241.9510777884
2009-08-26,64984.86655215287,721941.2537296464,786926.1202817993
2009-08-27,64984.86655215287,724901.7466133051,789886.613165458
2009-08-28,64984.86655215287,726895.2176959186,791880.0842480715
2009-08-31,55961.208830740085,735918.8754173317,791880.0842480718
2009-09-01,55961.208830740085,720014.3874222257,775975.5962529657
2009-09-02,57172.987927451475,718249.9525194647,775422.9404469162
2009-09-03,57172.987927451475,726978.0575946383,784151.0455220898
2009-09-04,57172.987927451475,736102.2000330065,793275.187960458
2009-09-08,57172.987927451475,744602.2986615114,801775.2865889629
2009-09-09,57172.987927451475,752187.4517407669,809360.4396682184
2009-09-10,57172.987927451475,763746.8531875563,820919.8411150078
2009-09-11,57172.987927451475,764701.1873396768,821874.1752671283
2009-09-14,57172.987927451475,770791.1334300902,827964.1213575416
2009-09-15,57190.64768681447,776828.9725624098,834019.6202492242
2009-09-16,57190.64768681447,789740.9241056303,846931.5717924447
2009-09-17,57190.64768681447,784956.0190475243,842146.6667343387
2009-09-18,57190.64768681447,786027.139322939,843217.7870097534
2009-09-21,57190.64768681447,783123.4726391948,840314.1203260092
2009-09-22,57190.64768681447,789783.3941616135,846974.041848428
2009-09-23,57190.64768681447,780182.5794233816,837373.227110196
2009-09-24,57190.64768681447,767058.731397001,824249.3790838154
2009-09-25,57190.64768681447,763422.8500261084,820613.4977129229
2009-09-28,57190.64768681447,776299.7166532166,833490.364340031
2009-09-29,57190.64768681447,775788.5911262952,832979.2388131096
2009-09-30,54351.5768512977,778627.6619618123,832979.23881311
2009-10-01,54351.5768512977,757640.6117075062,811992.188558804
2009-10-02,54351.5768512977,752345.7658510162,806697.3427023139
2009-10-05,54351.5768512977,764496.5163720931,818848.0932233909
2009-10-06,54351.5768512977,773834.1083719254,828185.6852232232
2009-10-07,54351.5768512977,774985.9724482889,829337.5492995867
2009-10-08,54351.5768512977,782715.53580444,837067.1126557378
2009-10-09,54351.5768512977,787651.395882257,842002.9727335548
2009-10-12,54351.5768512977,789775.2515536075,844126.8284049053
2009-10-13,54351.5768512977,788040.6484901033,842392.2253414011
2009-10-14,54351.5768512977,799866.6112895426,854218.1881408404
2009-10-15,54351.5768512977,801183.6768406074,855535.2536919052
2009-10-16,55865.495578674345,793475.6782717555,849341.1738504298
2009-10-19,55865.495578674345,800927.4303529874,856792.9259316617
2009-10-20,55865.495578674345,793868.2900282014,849733.7856068758
2009-10-21,56816.86957638413,785545.9394038584,842362.8089802425
2009-10-22,56816.86957638413,792896.6074623001,849713.4770386842
2009-10-23,56816.86957638413,781051.166463471,837868.0360398551
2009-10-26,57781.607073805855,770937.877211537,828719.4842853429
2009-10-27,57781.607073805855,763291.8283651618,821073.4354389677
2009-10-28,57781.607073805855,741761.6347881769,799543.2418619827
2009-10-29,57781.607073805855,759536.8879777823,817318.4950515882
2009-10-30,57781.607073805855,739284.2239144791,797065.830988285
2009-11-02,57781.607073805855,740792.6990125264,798574.3060863323
2009-11-03,57853.31651445577,747872.9160482623,805726.232562718
2009-11-04,59750.13613895901,745093.9184316174,804844.0545705764
2009-11-05,59750.13613895901,760224.7995291492,819974.9356681082
2009-11-06,59750.13613895901,759487.2990787125,819237.4352176714
2009-11-09,59587.15282582045,775093.6878731122,834680.8406989326
2009-11-10,59587.15282582045,772633.682612285,832220.8354381055
2009-11-11,59587.15282582045,777370.604673587,836957.7574994075
2009-11-12,59587.15282582045,768909.3981079897,828496.5509338102
2009-11-13,59587.15282582045,773497.8149611395,833084.96778696
2009-11-16,59727.398814885346,785134.0154405632,844861.4142554485
2009-11-17,59727.398814885346,784823.0769915486,844550.4758064339
2009-11-18,59727.398814885346,782642.1944033583,842369.5932182436
2009-11-19,59727.398814885346,771058.9600320953,830786.3588469806
2009-11-20,60710.60661499394,767476.9264242485,828187.5330392425
2009-11-23,60710.60661499394,774658.9243105849,835369.5309255789
2009-11-24,60710.60661499394,773523.5401863788,834234.1468013728
2009-11-25,60710.60661499394,778668.8276144342,839379.4342294282
2009-11-27,60710.60661499394,765530.3111107872,826240.9177257812
2009-11-30,55428.227681511744,770812.690044269,826240.9177257807
2009-12-01,55428.227681511744,782694.5137743475,838122.7414558593
2009-12-02,55428.227681511744,786383.4150046606,841811.6426861724
2009-12-03,55428.227681511744,779847.8971292552,835276.124810767
2009-12-04,55428.227681511744,785647.2805163979,841075.5081979097
2009-12-07,55428.227681511744,785646.1109879514,841074.3386694632
2009-12-08,55428.227681511744,778959.3731794324,834387.6008609441
2009-12-09,55428.227681511744,780233.3413686337,835661.5690501455
2009-12-10,55428.227681511744,782845.7662442155,838273.9939257273
2009-12-11,55428.227681511744,786336.5259553501,841764.7536368619
2009-12-14,55428.227681511744,794647.2248596761,850075.4525411879
2009-12-15,55428.227681511744,791959.3203890765,847387.5480705883
2009-12-16,55428.227681511744,797533.8446942135,852962.0723757253
2009-12-17,55428.227681511744,787762.349695915,843190.5773774268
2009-12-18,55428.227681511744,791793.2604554738,847221.4881369856
2009-12-21,55428.227681511744,799729.4414653082,855157.66914682
2009-12-22,55428.227681511744,803883.9372237441,859312.1649052559
2009-12-23,56113.67946074254,808064.4417283185,864178.121189061
2009-12-24,56113.67946074254,811551.4100835313,867665.0895442738
2009-12-28,56113.67946074254,810797.7515413378,866911.4310020803
2009-12-29,56113.67946074254,809076.3741440669,865190.0536048095
2009-12-30,56113.67946074254,808873.1545275381,864986.8339882806
2009-12-31,48818.52879313343,816168.3051951489,864986.8339882824
2010-01-04,49890.86674214633,827631.6830652353,877522.5498073816
2010-01-05,49890.86674214633,830231.1908809339,880122.0576230802
2010-01-06,50206.30750137286,833902.2015116182,884108.5090129911
2010-01-07,50206.30750137286,837917.5928384203,888123.9003397932
2010-01-08,50206.30750137286,841776.7196313041,891983.027132677
2010-01-11,50206.30750137286,843440.5676666102,893646.8751679831
2010-01-12,50206.30750137286,833602.5274201919,883808.8349215648
2010-01-13,50206.30750137286,841598.572148624,891804.8796499969
2010-01-14,50354.22024481272,841775.0234877057,892129.2437325185
2010-01-15,50354.22024481272,832447.8435952994,882802.0638401122
2010-01-19,50354.22024481272,841506.3322856651,891860.5525304778
2010-01-20,50986.03558880298,832992.5818243693,883978.6174131723
2010-01-21,51288.51356767541,819308.343910554,870596.8574782293
2010-01-22,51288.51356767541,804705.761625643,855994.2751933184
2010-01-25,51288.51356767541,806290.2973133117,857578.8108809871
2010-01-26,51288.51356767541,803149.7832812427,854438.2968489181
2010-01-27,51774.85508511532,802765.4014779242,854540.2565630395
2010-01-28,51774.85508511532,794237.2160029999,846012.0710881152
2010-01-29,51774.85508511532,785843.4437548821,837618.2988399974
2010-02-01,51774.85508511532,797786.4621929562,849561.3172780715
2010-02-02,51774.85508511532,807624.6581570407,859399.513242156
2010-02-03,51774.85508511532,803567.5610020743,855342.4160871896
2010-02-04,51774.85508511532,779204.8191591003,830979.6742442156
2010-02-05,51774.85508511532,781202.7985106675,832977.6535957828
2010-02-08,52351.05737985988,775050.3715570028,827401.4289368626
2010-02-09,52351.05737985988,784369.490703948,836720.5480838078
2010-02-10,52351.05737985988,783087.0652834537,835438.1226633135
2010-02-11,52351.05737985988,793242.9851895557,845594.0425694155
2010-02-12,52351.05737985988,794252.5524127304,846603.6097925903
2010-02-16,53229.513443863114,806426.5630013379,859656.0764452011
2010-02-17,53229.513443863114,809957.8433128092,863187.3567566724
2010-02-18,53229.513443863114,813789.714711972,867019.2281558352
2010-02-19,53229.513443863114,816521.2930773378,869750.8065212009
2010-02-22,53229.513443863114,815518.4723324201,868747.9857762832
2010-02-23,53229.513443863114,805970.0182634946,859199.5317073577
2010-02-24,53229.513443863114,810573.9589232322,863803.4723670953
2010-02-25,53229.513443863114,811101.0640997054,864330.5775435686
2010-02-26,53485.64726273744,811735.6746924006,865221.321955138
2010-03-01,53485.64726273744,821837.9656332051,875323.6128959425
2010-03-02,53485.64726273744,826047.7759048252,879533.4231675626
2010-03-03,53485.64726273744,826877.5867393068,880363.2340020442
2010-03-04,53821.36300030695,829194.3744783958,883015.7374787028
2010-03-05,53821.36300030695,841290.7322553959,895112.0952557029
2010-03-08,53821.36300030695,842379.4598153855,896200.8228156925
2010-03-09,53821.36300030695,843954.0007368773,897775.3637371843
2010-03-10,53821.36300030695,848656.0419616596,902477.4049619666
2010-03-11,53821.36300030695,851240.387651425,905061.750651732
2010-03-12,53821.36300030695,850913.2898096712,904734.6528099782
2010-03-15,54585.12292824265,848504.029937869,903089.1528661117
2010-03-16,54585.12292824265,854638.019654064,909223.1425823066
2010-03-17,54585.12292824265,858524.8116727505,913109.9346009932
2010-03-18,54585.12292824265,858635.3977014909,913220.5206297336
2010-03-19,54585.12292824265,851494.9314465134,906080.0543747561
2010-03-22,54585.12292824265,857332.6727756119,911917.7957038545
2010-03-23,54585.12292824265,865081.4241131081,919666.5470413507
2010-03-24,54585.12292824265,860556.5623205832,915141.6852488258
2010-03-25,54585.12292824265,854806.8326001622,909391.9555284049
2010-03-26,54585.12292824265,856082.3975792238,910667.5205074665
2010-03-29,54585.12292824265,861412.7064738038,915997.8294020465
2010-03-30,54585.12292824265,859428.4033842057,914013.5263124483
2010-03-31,45718.94533287117,868294.5809795789,914013.5263124501
2010-04-01,46866.21677910674,871995.5586294743,918861.775408581
2010-04-05,47109.12227241545,877596.3920035211,924705.5142759365
2010-04-06,47109.12227241545,879455.5488353798,926564.6711077952
2010-04-07,47109.12227241545,878097.1125722245,925206.2348446399
2010-04-08,48440.473484443544,877158.9514610914,925599.4249455349
2010-04-09,48440.473484443544,881294.2507063034,929734.7241907469
2010-04-12,48971.69135932142,882887.1142408635,931858.805600185
2010-04-13,48971.69135932142,882974.0112495035,931945.7026088249
2010-04-14,48971.69135932142,890570.899450328,939542.5908096494
2010-04-15,48971.69135932142,890838.4699972218,939810.1613565433
2010-04-16,49477.639551311346,882057.3916263268,931535.0311776382
2010-04-19,49477.639551311346,881157.6680182822,930635.3075695935
2010-04-20,49477.639551311346,887811.9100096764,937289.5495609877
2010-04-21,49477.639551311346,887742.4342312594,937220.0737825708
2010-04-22,49477.639551311346,890851.368757769,940329.0083090804
2010-04-23,49477.639551311346,895718.0524717595,945195.6920230709
2010-04-26,49477.639551311346,894688.2052035782,944165.8447548896
2010-04-27,49477.639551311346,880844.2865101709,930321.9260614823
2010-04-28,49477.639551311346,882651.0323304236,932128.671881735
2010-04-29,49989.57648730337,889951.4738231478,939941.0503104512
2010-04-30,36687.995261920165,903253.0550485314,939941.0503104515
2010-05-03,37798.34662626479,912309.6375911896,950107.9842174543
2010-05-04,37798.34662626479,890641.7386311054,928440.0852573701
2010-05-05,37798.34662626479,883084.7785069346,920883.1251331994
2010-05-06,37798.34662626479,856864.1164713657,894662.4630976304
2010-05-07,37798.34662626479,844522.8126867033,882321.159312968
2010-05-10,37988.464365357235,877123.597885748,915112.0622511052
2010-05-11,37988.464365357235,876955.3102521591,914943.7746175163
2010-05-12,37988.464365357235,890699.8398838699,928688.304249227
2010-05-13,37988.464365357235,882115.3019123056,920103.7662776628
2010-05-14,37988.464365357235,866949.1837132407,904937.6480785978
2010-05-17,38146.37407771048,867369.3437542975,905515.7178320079
2010-05-18,38146.37407771048,856524.2751588961,894670.6492366066
2010-05-19,38146.37407771048,849197.1455274763,887343.5196051868
2010-05-20,38146.37407771048,820109.211713203,858255.5857909134
2010-05-21,38146.37407771048,830277.8513444274,868424.2254221379
2010-05-24,38146.37407771048,823382.3808429654,861528.7549206759
2010-05-25,38146.37407771048,823797.0132231469,861943.3873008573
2010-05-26,38146.37407771048,822800.7345765174,860947.1086542278
2010-05-27,38146.37407771048,846740.1995088609,884886.5735865714
2010-05-28,38146.37407771048,839727.6399030782,877874.0139807886
2010-06-01,38146.37407771048,823383.7025834236,861530.076661134
2010-06-02,38146.37407771048,840816.2519265934,878962.6260043038
2010-06-03,38146.37407771048,846017.3908188001,884163.7648965105
2010-06-04,38146.37407771048,820119.8278235265,858266.2019012369
2010-06-07,38146.37407771048,807887.8986769796,846034.27275469
2010-06-08,38146.37407771048,811520.5501099096,849666.92418762
2010-06-09,38146.37407771048,809668.2347092777,847814.6087869882
2010-06-10,38146.37407771048,830024.2087275573,868170.5828052678
2010-06-11,38146.37407771048,835525.5137585544,873671.8878362648
2010-06-14,38146.37407771048,836371.395336304,874517.7694140144
2010-06-15,38146.37407771048,853684.0022277136,891830.376305424
2010-06-16,38146.37407771048,851700.6373084879,889847.0113861983
2010-06-17,38146.37407771048,851302.2924173616,889448.6664950721
2010-06-18,38146.37407771048,851373.4823143096,889519.85639202
2010-06-21,38146.37407771048,847097.0818043872,885243.4558820976
2010-06-22,38146.37407771048,833849.6473831316,871996.021460842
2010-06-23,38146.37407771048,832810.9381643955,870957.312242106
2010-06-24,38146.37407771048,820971.145788599,859117.5198663095
2010-06-25,38146.37407771048,825929.8279601563,864076.2020378667
2010-06-28,38966.802560759694,822865.9143948606,861832.7169556203
2010-06-29,38966.802560759694,799406.6896371474,838373.4921979071
2010-06-30,30533.510346429444,807839.9818514802,838373.4921979096
2010-07-01,30833.282123352034,806258.8939940886,837092.1761174407
2010-07-02,30833.282123352034,804184.9013280325,835018.1834513845
2010-07-06,31129.96376377823,803702.394904208,834832.3586679862
2010-07-07,31234.051997399176,814385.160279385,845619.2122767842
2010-07-08,31818.825990311347,817282.0759449239,849100.9019352352
2010-07-09,31818.825990311347,820894.6706410265,852713.4966313378
2010-07-12,31981.798825759313,819497.4913684737,851479.2901942331
2010-07-13,32381.1006686151,825887.2474433008,858268.3481119159
2010-07-14,32381.1006686151,825644.1895683799,858025.290236995
2010-07-15,32905.03603228554,824818.9680912009,857724.0041234865
2010-07-16,32905.03603228554,814401.4669872441,847306.5030195296
2010-07-19,32905.03603228554,816681.961520956,849586.9975532416
2010-07-20,32905.03603228554,821167.044552413,854072.0805846986
2010-07-21,32905.03603228554,816279.673683283,849184.7097155686
2010-07-22,33172.94597966029,824821.8043804497,857994.75036011
2010-07-23,33172.94597966029,829094.7748195152,862267.7207991754
2010-07-26,33172.94597966029,834170.6922668123,867343.6382464726
2010-07-27,33172.94597966029,832114.6025620681,865287.5485417284
2010-07-28,33172.94597966029,828712.9341399353,861885.8801195956
2010-07-29,33172.94597966029,826897.1928905261,860070.1388701864
2010-07-30,33482.940956861974,827605.3730685816,861088.3140254435
2010-08-02,33482.940956861974,834977.5047905,868460.445747362
2010-08-03,33482.940956861974,832082.6045137752,865565.5454706372
2010-08-04,33482.940956861974,835160.2529203885,868643.1938772504
2010-08-05,33963.91331152521,833528.0553312886,867491.9686428139
2010-08-06,33963.91331152521,832558.0473866517,866521.960698177
2010-08-09,33963.91331152521,835238.5375481443,869202.4508596696
2010-08-10,33963.91331152521,831387.653508536,865351.5668200613
2010-08-11,33963.91331152521,819769.2290590615,853733.1423705867
2010-08-12,33963.91331152521,818195.9512571042,852159.8645686294
2010-08-13,33963.91331152521,816965.3292290787,850929.242540604
2010-08-16,33963.91331152521,817231.8886840645,851195.8019955897
2010-08-17,33963.91331152521,822626.9126446581,856590.8259561834
2010-08-18,33963.91331152521,823599.1841665967,857563.097478122
2010-08-19,33963.91331152521,817509.8674854746,851473.7807969998
2010-08-20,33963.91331152521,816962.2998573547,850926.21316888
2010-08-23,33963.91331152521,814803.090577879,848767.0038894042
2010-08-24,33963.91331152521,809582.7688535785,843546.6821651037
2010-08-25,33963.91331152521,811755.0924746448,845719.00578617
2010-08-26,33963.91331152521,808914.0949773139,842878.0082888391
2010-08-27,33963.91331152521,815541.7576609342,849505.6709724595
2010-08-30,34433.799605039705,809692.536188863,844126.3357939026
2010-08-31,30515.854913172945,813610.4808807306,844126.3357939034
2010-09-01,30515.854913172945,822958.4248075156,853474.2797206885
2010-09-02,30515.854913172945,827281.724526305,857797.5794394779
2010-09-03,30515.854913172945,831647.5274429471,862163.38235612
2010-09-07,30515.854913172945,826826.6827585326,857342.5376717055
2010-09-08,30681.263850979616,828675.7359446264,859356.999795606
2010-09-09,30681.263850979616,829436.1400129633,860117.403863943
2010-09-10,30681.263850979616,831000.6822663855,861681.9461173652
