date,naive_1,naive_2,m_10,m_20,m_30
2014-12-17,1.072803596589923,1.4100411419216936,-5.008620614228461,-79.5729529609874,99.99722435095572
2014-12-18,1.0937568114407463,1.4433032622745905,-5.05061777809425,-81.01623955902774,102.67623332089937
2014-12-19,1.1026345652581158,1.45045562499793,-5.064958882612538,-81.50909007670843,103.59105575429537
2014-12-22,1.100652204980944,1.4547429684439435,-5.089379446603429,-82.34833419417339,105.14884928034316
2014-12-23,1.1015780437450584,1.4573432467877305,-5.091406085413266,-82.41798224570918,105.27812904713095
2014-12-24,1.103583526635061,1.4573495371789764,-5.091248647356633,-82.41257168422807,105.26808603643549
2014-12-26,1.1097135470248412,1.462779848999285,-5.0923651589356025,-82.45094204189294,105.33930857290542
2014-12-29,1.10897359573793,1.4632265749238436,-5.061637666032612,-81.39495219362617,103.37919456677533
2014-12-30,1.1053715228430885,1.456591327206759,-5.063522132758327,-81.45971431847579,103.49940514284766
2014-12-31,1.1053715228430838,1.4565913272067565,-5.0635221327583135,-81.4597143184748,103.49940514284864
2015-01-02,1.1118475198938438,1.4564894511162811,-5.039862672453098,-80.63044451834992,101.92121576602918
2015-01-05,1.0870731360714756,1.4284876775178275,-5.003563690978924,-79.35815644738369,99.49991510181839
2015-01-06,1.0750546690318996,1.4159357279216689,-5.022841844275307,-80.03386037826974,100.78585215805484
2015-01-07,1.0844667337802492,1.4312167837866445,-4.998233542380851,-79.17133345118968,99.1443709014931
2015-01-08,1.0999704809891535,1.4562914079320306,-4.942094081128478,-77.20363177028436,95.3996235477546
2015-01-09,1.0940793786514704,1.4450510508261831,-5.009666877789602,-79.57207461970569,99.90702432853388
2015-01-12,1.0870078016931748,1.4332740283254393,-4.995697812246746,-79.08245549732429,98.97522662227082
2015-01-13,1.0778513970600063,1.428723300674971,-5.026719870219538,-80.1697861245953,101.04453343266042
2015-01-14,1.0752055475244644,1.4205340314652488,-4.9254761871433335,-76.62117057101025,94.29113741095688
2015-01-15,1.0615474797950515,1.4077479605997252,-4.993395079695868,-79.00174416504656,98.82162429987706
2015-01-16,1.0799735158919026,1.4277524567254087,-4.975563226528494,-78.37673340312719,97.6321617815141
2015-01-20,1.0753044046656763,1.4292932869470674,-4.846175688902156,-73.84166894764587,89.00144769334707
2015-01-21,1.082925706602804,1.4374887668802632,-4.867770897197326,-74.59858621606934,90.44194244183036
2015-01-22,1.0931968870565314,1.458732611484248,-4.925744945878861,-76.63059062962664,94.30906479289364
2015-01-23,1.087235338586819,1.4518599628263005,-4.812463280966826,-72.66004090416564,86.75268278560338
2015-01-26,1.0993999180289422,1.4567581140434416,-4.89637254027633,-75.60108071651032,92.34979700336994
2015-01-27,1.0995466756943786,1.439374659412118,-4.890029539290542,-75.37875699940851,91.926691123363
2015-01-28,1.0759148766775641,1.4181479551259824,-4.8385037057466915,-73.57276408439867,88.48969289594713
2015-01-29,1.082116946066557,1.4297623069844616,-4.799937525507683,-72.22101014894082,85.91716016812887
2015-01-30,1.0739276996509133,1.4128044589707272,-4.742500446035232,-70.20782663590087,82.08585600947299
2015-02-02,1.0898625748040298,1.4315725808322586,-4.775369251438605,-71.35988620681131,84.27834894241192
2015-02-03,1.1138789157644757,1.4532090879558248,-4.738581821960345,-70.07047791528652,81.82446666216963
2015-02-04,1.105002101254516,1.446493735734639,-4.790559251879282,-71.89229939235487,85.2915883409481
2015-02-05,1.1227872854059562,1.461176244948876,-4.814931498431738,-72.74655252266416,86.91732367481036
2015-02-06,1.1153820467057336,1.4549499416443767,-4.7056609229097806,-68.91659244945568,79.62849885535206
2015-02-09,1.117627297183844,1.4499151493848355,-4.743925498879148,-70.2577750823916,82.18091326059641
2015-02-10,1.1179327532630912,1.463528163888937,-4.745176701931666,-70.30163005168883,82.26437397103737
2015-02-11,1.115344564230448,1.46252341095149,-4.8040064072148985,-72.36362543587288,86.18857235602417
2015-02-12,1.130812279490204,1.4770833199133975,-4.866946825878679,-74.56970231724542,90.38697328429076
2015-02-13,1.142775988084748,1.4844868718813116,-4.863466534986615,-74.4477172805957,90.15482267547604
2015-02-17,1.1472117232803318,1.4861434294527072,-4.761272175889981,-70.86578030279884,83.338012409454
2015-02-18,1.1463206542029527,1.4851302505128847,-4.69983054957269,-68.71223645529774,79.23958747931897
2015-02-19,1.1430291748790953,1.4822741145536797,-4.683518278661066,-68.14048741859254,78.15148773687247
2015-02-20,1.1442458036035543,1.4906127836735208,-4.693408774460821,-68.48715168604409,78.8112270209175
2015-02-23,1.1394185242554946,1.489299896223639,-4.674795562450522,-67.83475410789411,77.56964445376798
2015-02-24,1.1411326503616752,1.4935713438340177,-4.675739622372249,-67.86784363624724,77.63261737539538
2015-02-25,1.1459804863040786,1.4930353409111992,-4.613371804462498,-65.68183654965073,73.47241141926628
2015-02-26,1.142387913461991,1.4903702874132292,-4.626573059346499,-66.14454372292636,74.35299279981511
2015-02-27,1.1399731812517875,1.4865469759620267,-4.729047350171188,-69.73629237542671,81.18847573519493
2015-03-02,1.1407182908727167,1.4940209842566803,-4.6609390187832975,-67.34907890444029,76.64535244824704
2015-03-03,1.1382621438274578,1.4882023355510055,-4.579468666036656,-64.49352335639531,71.21092395445358
2015-03-04,1.1362491913855548,1.4824598087275276,-4.494448551342484,-61.513547794421164,65.53971082890801
2015-03-05,1.1378955696473119,1.4834555386303736,-4.505180323654208,-61.88969900687997,66.25556693206094
2015-03-06,1.1181777147251284,1.462026635940242,-4.460650138477099,-60.32890525736176,63.28520901655017
2015-03-09,1.1137082294823064,1.4660189017439729,-4.502092321583166,-61.781463788189185,66.04958370162124
2015-03-10,1.0949085780909915,1.4412949598005298,-4.39467769714947,-58.01655524904618,58.88455892889304
2015-03-11,1.0973546114335568,1.438807894724113,-4.331760982168778,-55.81130918749255,54.68773913985522
2015-03-12,1.1041202242808463,1.4554493100425372,-4.369473323134842,-57.13313585013528,57.20331705751805
2015-03-13,1.0979762854783932,1.4469462876594055,-4.330786938623558,-55.77716872589125,54.62276617953415
2015-03-16,1.1023180133165502,1.4644434116984402,-4.41795646547592,-58.832481703335354,60.43735448738326
2015-03-17,1.101042922756057,1.4606264173548835,-4.386110541034448,-57.71627435728039,58.31309218384132
2015-03-18,1.1192278414774186,1.479725807408631,-4.437451612240937,-59.51579130772477,61.73776595607981
2015-03-19,1.1138037419958464,1.471711694040235,-4.309501766071733,-55.03111828518056,53.20295216975925
2015-03-20,1.123395636793645,1.4852931033294678,-4.3408135666842185,-56.12860446197809,55.29158608017844
2015-03-23,1.125186376002361,1.4842408088408334,-4.461009988707796,-60.34151809489204,63.30921259921843
2015-03-24,1.1232300607370032,1.4763297895010092,-4.342481576455835,-56.18706860748547,55.402849619923266
